0, 401170
1, 591279
2, 369112
3, 467520
4, 405570
5, 435253
6, 490986
7, 386154
8, 388110
9, 373443
10, 401659
11, 372256
12, 462910
13, 315335
14, 435392
15, 406687
16, 381615
17, 390275
18, 379030
19, 282858
20, 402148
21, 334332
22, 406827
23, 401030
24, 506561
25, 430643
26, 489241
27, 419888
28, 403266
29, 400820
30, 400611
31, 368484
32, 429246
33, 397189
34, 620124
35, 675647
36, 406687
37, 378402
38, 477507
39, 377214
40, 226636
41, 204008
42, 356471
43, 228312
44, 421982
45, 253874
46, 445589
47, 243887
48, 356401
49, 326230
50, 365691
51, 428128
52, 416535
53, 326789
54, 399424
55, 308560
56, 393697
57, 360662
58, 314846
59, 352839
60, 392439
61, 361779
62, 416745
63, 326928
64, 345367
65, 447963
66, 446288
67, 285023
68, 369252
69, 470313
70, 343830
71, 407385
72, 438535
73, 287678
74, 402846
75, 426592
76, 427710
77, 411506
78, 359754
79, 405431
80, 423240
81, 340966
82, 410040
83, 400123
84, 438885
85, 317779
86, 429735
87, 375259
88, 400751
89, 412135
90, 368623
91, 368135
92, 399912
93, 263443
94, 260928
95, 347183
96, 472618
97, 413462
98, 624174
99, 251569
100, 377354
101, 345436
102, 245214
103, 277551
104, 272871
105, 410459
106, 367646
107, 289075
108, 373513
109, 374700
110, 319106
111, 282439
112, 317989
113, 345576
114, 221886
115, 368205
116, 382103
117, 361779
118, 421563
119, 472199
120, 399773
121, 312891
122, 335239
123, 557126
124, 568371
125, 562783
126, 410179
127, 402567
128, 574656
129, 317779
130, 535336
131, 431202
132, 513335
133, 377842
134, 397329
135, 406687
136, 423239
137, 511240
138, 404173
139, 367087
140, 402986
141, 357170
142, 409691
143, 450268
144, 325182
145, 351582
146, 603012
147, 443005
148, 592885
149, 462141
150, 329582
151, 444960
152, 486028
153, 452713
154, 525348
155, 529259
156, 355843
157, 464935
158, 354516
159, 322808
160, 409271
161, 367296
162, 407246
163, 360662
164, 697019
165, 185011
166, 222516
167, 284046
168, 418631
169, 359963
170, 371068
171, 391811
172, 357658
173, 470383
174, 412694
175, 446986
176, 347811
177, 363525
178, 475202
179, 436230
180, 425545
181, 413462
182, 394395
183, 445100
184, 361011
185, 401589
186, 436510
187, 319595
188, 374631
189, 527304
190, 484770
191, 333354
192, 355214
193, 426034
194, 471779
195, 484910
196, 369113
197, 415767
198, 354865
199, 370719
200, 292427
201, 335938
202, 409062
203, 331468
204, 250102
205, 344459
206, 323437
207, 442726
208, 227334
209, 434833
210, 414929
211, 348509
212, 364712
213, 362477
214, 368205
215, 480789
216, 378751
217, 395862
218, 356401
219, 355004
220, 385455
221, 313309
222, 449919
223, 408783
224, 415836
225, 411786
226, 368554
227, 384758
228, 335449
229, 385316
230, 356890
231, 362966
232, 310236
233, 609088
234, 333564
235, 434275
236, 348440
237, 361500
238, 351792
239, 245633
240, 221747
241, 427570
242, 377913
243, 365831
244, 329303
245, 557546
246, 329512
247, 324414
248, 392649
249, 439024
250, 479183
251, 521158
252, 430224
253, 434764
254, 660003
255, 729914
256, 541411
257, 417233
258, 343969
259, 404731
260, 395862
261, 393208
262, 442376
263, 399354
264, 397119
265, 398376
266, 577869
267, 400890
268, 345367
269, 395722
270, 359615
271, 536523
272, 397468
273, 390555
274, 429456
275, 398167
276, 363246
277, 491615
278, 351442
279, 576542
280, 467869
281, 409482
282, 326370
283, 362688
284, 398166
285, 401798
286, 434135
287, 365831
288, 318966
289, 375050
290, 401170
291, 401938
292, 538059
293, 335100
294, 433995
295, 403335
296, 415907
297, 478205
298, 401170
299, 354515
300, 547139
301, 407106
302, 502510
303, 371836
304, 507399
305, 357729
306, 531424
307, 360173
308, 436230
309, 516968
310, 402636
311, 704492
312, 545043
313, 407595
314, 396909
315, 372954
316, 388808
317, 399214
318, 349906
319, 376656
320, 361360
321, 383919
322, 361500
323, 345297
324, 397399
325, 356961
326, 521368
327, 391741
328, 394396
329, 394745
330, 632136
331, 349627
332, 510681
333, 470313
334, 487424
335, 334751
336, 339639
337, 411646
338, 337545
339, 563831
340, 379239
341, 396910
342, 387621
343, 827622
344, 415348
345, 475062
346, 472757
347, 417722
348, 458301
349, 368693
350, 535406
351, 394955
352, 578358
353, 574377
354, 410948
355, 334611
356, 425055
357, 295849
358, 396840
359, 364852
360, 388598
361, 360942
362, 353887
363, 435322
364, 376726
365, 379309
366, 333842
367, 320783
368, 341107
369, 518923
370, 506771
371, 341036
372, 358357
373, 414859
374, 300807
375, 396840
376, 425545
377, 279716
378, 363665
379, 357240
380, 365062
381, 423519
382, 359894
383, 549513
384, 355214
385, 399703
386, 403894
387, 507329
388, 431132
389, 423659
390, 393977
391, 317430
392, 437487
393, 319595
394, 425754
395, 273011
396, 538199
397, 516758
398, 366947
399, 380427
400, 327557
401, 385666
402, 437418
403, 412834
404, 442866
405, 335310
406, 1001248
407, 321481
408, 362617
409, 428548
410, 326370
411, 388738
412, 352142
413, 342084
414, 572700
415, 338033
416, 461933
417, 386782
418, 393837
419, 359126
420, 337614
421, 391742
422, 402986
423, 543158
424, 420237
425, 366877
426, 442097
427, 344458
428, 407875
429, 377214
430, 359894
431, 352560
432, 347602
433, 504047
434, 559640
435, 390344
436, 524231
437, 347392
438, 440700
439, 429176
440, 385316
441, 355912
442, 380427
443, 364294
444, 318897
445, 398027
446, 449430
447, 299970
448, 508866
449, 360592
450, 388877
451, 358287
452, 362757
453, 339989
454, 347252
455, 451735
456, 436300
457, 336636
458, 398655
459, 404801
460, 638352
461, 445519
462, 412833
463, 373513
464, 351582
465, 476529
466, 442376
467, 419678
468, 332656
469, 425824
470, 403056
471, 350884
472, 294383
473, 499297
474, 383430
475, 398655
476, 361500
477, 349766
478, 386364
479, 471641
480, 352560
481, 375329
482, 385107
483, 387691
484, 341875
485, 399494
486, 347881
487, 407805
488, 374002
489, 372255
490, 541901
491, 279645
492, 300877
493, 523043
494, 415837
495, 373443
496, 433087
497, 332446
498, 578637
499, 457741
500, 421564
501, 317639
502, 399215
503, 356192
504, 392999
505, 350605
506, 363596
507, 307792
508, 514942
509, 395513
510, 361570
511, 285722
512, 453271
513, 305557
514, 364923
515, 547488
516, 343061
517, 492314
518, 383011
519, 295849
520, 411158
521, 385735
522, 331818
523, 323856
524, 333983
525, 627875
526, 490916
527, 430643
528, 425405
529, 423798
530, 335380
531, 442935
532, 474992
533, 341176
534, 321550
535, 360522
536, 273919
537, 379519
538, 355144
539, 337265
540, 339570
541, 375399
542, 382802
543, 334192
544, 380916
545, 524720
546, 304649
547, 319874
548, 357170
549, 396979
550, 366389
551, 341106
552, 313658
553, 315265
554, 363456
555, 569139
556, 510192
557, 347322
558, 383640
559, 395723
560, 353887
561, 433017
562, 438465
563, 439164
564, 373932
565, 355913
566, 541970
567, 390135
568, 349417
569, 338941
570, 385875
571, 367017
572, 352072
573, 350255
574, 331747
575, 380218
576, 382732
577, 389507
578, 568440
579, 382103
580, 361919
581, 391183
582, 401240
583, 361639
584, 383361
585, 352980
586, 314846
587, 366947
588, 548815
589, 476040
590, 340408
591, 374211
592, 255271
593, 378052
594, 553913
595, 393906
596, 362548
597, 389436
598, 297106
599, 571234
600, 334680
601, 417513
602, 372185
603, 391043
604, 365271
605, 365411
606, 372326
607, 378681
608, 366459
609, 373652
610, 442725
611, 462910
612, 400122
613, 380636
614, 500764
615, 646803
616, 242839
617, 440281
618, 385735
619, 342782
620, 417024
621, 354586
622, 381685
623, 445031
624, 514034
625, 327208
626, 336567
627, 672016
628, 302553
629, 338033
630, 379729
631, 337405
632, 407037
633, 347043
634, 370370
635, 386014
636, 361919
637, 402428
638, 349557
639, 333144
640, 331049
641, 329233
642, 347252
643, 370579
644, 530656
645, 446777
646, 711127
647, 479043
648, 538479
649, 370859
650, 487703
651, 400471
652, 400262
653, 404592
654, 381475
655, 388389
656, 340757
657, 388389
658, 233201
659, 360662
660, 376027
661, 367646
662, 476459
663, 542669
664, 345785
665, 527723
666, 350186
667, 496783
668, 367855
669, 439583
670, 363456
671, 402427
672, 365761
673, 376515
674, 333354
675, 392230
676, 532892
677, 478554
678, 366738
679, 409271
680, 354446
681, 440002
682, 481767
683, 410947
684, 398447
685, 369671
686, 363805
687, 336846
688, 326370
689, 340687
690, 427011
691, 402986
692, 409551
693, 367716
694, 353049
695, 354935
696, 433646
697, 578148
698, 317430
699, 504396
700, 572491
701, 320293
702, 524860
703, 503698
704, 477437
705, 301297
706, 557335
707, 405710
708, 337055
709, 456834
710, 244864
711, 468357
712, 323367
713, 543646
714, 637025
715, 308560
716, 513126
717, 315823
718, 326230
719, 336357
720, 395024
721, 520389
722, 342643
723, 392021
724, 399704
725, 311773
726, 588625
727, 359544
728, 360592
729, 399633
730, 387620
731, 368623
732, 345925
733, 392859
734, 363246
735, 342713
736, 395443
737, 330211
738, 531634
739, 321481
740, 521298
741, 375119
742, 361919
743, 235925
744, 393069
745, 334821
746, 358147
747, 327627
748, 426592
749, 340478
750, 395164
751, 364992
752, 440421
753, 345366
754, 396002
755, 312401
756, 576822
757, 552098
758, 287188
759, 392579
760, 379170
761, 362128
762, 366249
763, 361011
764, 408014
765, 356331
766, 362827
767, 415976
768, 405989
769, 329722
770, 409132
771, 466122
772, 433646
773, 434554
774, 596727
775, 388668
776, 630460
777, 477576
778, 567532
779, 389646
780, 334750
781, 396560
782, 385176
783, 331049
784, 442167
785, 406129
786, 454738
787, 431691
788, 554472
789, 335729
790, 333563
791, 343062
792, 465704
793, 367017
794, 345785
795, 336217
796, 360662
797, 469195
798, 399424
799, 570326
800, 367227
801, 394675
802, 455367
803, 628295
804, 609159
805, 329233
806, 380148
807, 461932
808, 361710
809, 398656
810, 345926
811, 297665
812, 405360
813, 530307
814, 367017
815, 376027
816, 432180
817, 400192
818, 312960
819, 384059
820, 370719
821, 379170
822, 333004
823, 372465
824, 332795
825, 497133
826, 437767
827, 406408
828, 415628
829, 362198
830, 565786
831, 395722
832, 372605
833, 337334
834, 532123
835, 429107
836, 576681
837, 422332
838, 402986
839, 594492
840, 389157
841, 396980
842, 393418
843, 368274
844, 361989
845, 374490
846, 353468
847, 391043
848, 538548
849, 904378
850, 361011
851, 387201
852, 573189
853, 549164
854, 337753
855, 542181
856, 562993
857, 372535
858, 337963
859, 376096
860, 401519
861, 352561
862, 355005
863, 357659
864, 330351
865, 361500
866, 394116
867, 398655
868, 634720
869, 392230
870, 508656
871, 370300
872, 360033
873, 535894
874, 282509
875, 432040
876, 383989
877, 400402
878, 585342
879, 394884
880, 430644
881, 375328
882, 462840
883, 432249
884, 365202
