0, 677806
1, 420651
2, 451801
3, 447191
4, 434968
5, 488956
6, 416112
7, 600632
8, 548600
9, 526181
10, 503622
11, 565361
12, 487978
13, 406124
14, 497267
15, 408010
16, 494264
17, 495311
18, 457318
19, 536168
20, 379585
21, 427636
22, 489095
23, 502505
24, 501597
25, 436575
26, 504181
27, 440416
28, 488746
29, 328322
30, 457318
31, 400048
32, 502784
33, 513121
34, 518568
35, 515356
36, 429870
37, 538333
38, 481832
39, 535050
40, 376162
41, 533794
42, 680599
43, 399140
44, 472264
45, 491260
46, 480156
47, 671380
48, 539520
49, 528556
50, 721805
51, 455083
52, 575279
53, 386918
54, 527088
55, 515495
56, 451102
57, 628916
58, 489794
59, 616835
60, 449077
61, 524644
62, 546714
63, 636878
64, 760287
65, 712935
66, 460391
67, 774116
68, 698339
69, 553140
70, 514727
71, 522619
72, 557889
73, 749183
74, 577444
75, 724878
76, 489654
77, 491330
78, 703926
79, 461928
80, 458855
81, 508371
82, 540917
83, 627939
84, 591063
85, 477991
86, 689539
87, 469539
88, 484766
89, 678224
90, 484277
91, 527926
92, 495591
93, 527717
94, 848985
95, 521502
96, 581844
97, 563475
98, 602028
99, 442721
100, 482321
101, 444956
102, 527926
103, 656225
104, 453686
105, 477781
106, 752395
107, 449635
108, 446283
109, 420791
110, 482321
111, 428893
112, 471845
113, 457597
114, 371972
115, 381820
116, 446841
117, 487420
118, 407102
119, 437763
120, 455432
121, 456130
122, 433153
123, 676059
124, 700713
125, 490493
126, 475057
127, 715519
128, 751348
129, 400746
130, 500269
131, 525692
132, 391597
133, 504111
134, 465768
135, 555654
136, 541755
137, 402353
138, 492238
139, 447750
140, 669773
141, 657412
142, 318404
143, 355210
144, 435806
145, 680599
146, 432454
147, 495171
148, 495102
149, 407312
150, 649869
151, 540987
152, 468631
153, 497546
154, 472613
155, 467305
156, 495311
157, 386289
158, 483788
159, 522410
160, 439368
161, 444118
162, 412130
163, 516403
164, 490981
165, 434480
166, 445445
167, 376791
168, 423026
169, 422676
170, 322525
171, 412479
172, 490771
173, 445096
174, 586384
175, 414506
176, 464093
177, 474359
178, 804356
179, 421559
180, 477432
181, 522060
182, 429661
183, 404588
184, 414505
185, 440346
186, 474359
187, 438810
188, 351509
189, 467165
190, 449705
191, 534980
192, 357166
193, 482810
194, 437273
195, 487768
196, 406334
197, 531349
198, 448658
199, 509489
200, 442302
201, 481134
202, 368201
203, 451382
204, 460041
205, 416741
206, 439089
207, 477781
208, 576117
209, 436156
210, 456130
211, 295217
212, 218671
213, 336773
214, 347319
215, 348715
216, 373648
217, 389293
218, 375604
219, 455083
220, 406892
221, 352627
222, 409267
223, 492239
224, 472193
225, 546644
226, 513120
227, 625424
228, 687094
229, 248005
230, 454943
231, 631431
232, 640999
233, 450543
234, 476943
235, 457388
236, 677246
237, 452290
238, 452219
239, 348296
240, 439997
241, 405915
242, 441952
243, 410245
244, 435527
245, 443908
246, 422397
247, 493915
248, 479248
249, 558936
250, 610828
251, 502226
252, 512702
253, 430360
254, 450054
255, 441185
256, 449147
257, 476593
258, 423654
259, 437902
260, 508231
261, 455083
262, 652733
263, 429591
264, 444677
265, 418835
266, 421559
267, 457318
268, 470517
269, 465140
270, 526320
271, 506415
272, 434479
273, 477362
274, 406265
275, 429382
276, 528206
277, 427216
278, 527438
279, 472124
280, 505159
281, 342988
282, 471216
283, 470797
284, 456200
285, 495311
286, 454873
287, 429242
288, 552441
289, 473311
290, 449147
291, 427286
292, 458365
293, 422397
294, 447401
295, 466955
296, 538822
297, 648262
298, 405845
299, 521990
300, 573812
301, 347458
302, 477362
303, 427217
304, 500339
305, 463604
306, 415343
307, 449007
308, 444327
309, 675081
310, 672148
311, 441883
312, 446353
313, 382588
314, 531978
315, 415274
316, 469540
317, 482880
318, 443489
319, 532048
320, 471356
321, 491051
322, 551393
323, 477013
324, 505019
325, 475965
326, 456130
327, 482600
328, 546924
329, 595183
330, 486302
331, 566688
332, 478270
333, 427845
334, 484207
335, 477990
336, 483019
337, 495101
338, 468353
339, 665862
340, 464581
341, 427845
342, 387267
343, 460810
344, 534981
345, 599653
346, 510955
347, 512143
348, 504810
349, 464372
350, 468771
351, 422327
352, 660136
353, 603075
354, 481622
355, 509768
356, 515286
357, 463603
358, 538822
359, 471356
360, 654059
361, 373438
362, 722434
363, 455921
364, 416949
365, 473870
366, 420092
367, 475476
368, 474569
369, 439788
370, 469889
371, 421699
372, 506625
373, 442582
374, 466467
375, 468772
376, 624447
377, 493774
378, 461578
379, 524994
380, 511375
381, 363172
382, 533584
383, 653081
384, 576047
385, 412061
386, 493495
387, 468352
388, 546434
389, 478479
390, 441254
391, 488397
392, 432175
393, 424004
394, 489304
395, 620815
396, 486860
397, 460391
398, 477013
399, 467724
400, 468771
401, 444607
402, 452080
403, 467864
404, 455572
405, 470727
406, 489235
407, 481832
408, 391667
409, 498733
410, 470239
411, 474359
412, 374556
413, 466676
414, 470727
415, 488467
416, 486441
417, 503483
418, 536796
419, 426238
420, 493635
421, 398163
422, 413458
423, 399978
424, 460740
425, 454804
426, 430639
427, 508232
428, 421349
429, 398651
430, 494822
431, 664466
432, 461438
433, 461927
434, 323154
435, 495521
436, 542663
437, 509000
438, 480365
439, 456410
440, 334817
441, 412131
442, 461858
443, 447889
444, 340753
445, 478270
446, 447191
447, 433432
448, 459692
449, 481552
450, 399839
451, 537145
452, 463603
453, 484207
454, 665793
455, 640021
456, 465559
457, 471566
458, 552999
459, 666352
460, 357515
461, 457877
462, 457248
463, 527368
464, 600910
465, 408988
466, 597000
467, 434620
468, 375883
469, 481762
470, 489305
471, 492238
472, 474639
473, 419604
474, 451102
475, 507673
476, 552790
477, 449845
478, 442093
479, 564663
480, 390690
481, 454244
482, 474429
483, 503203
484, 453616
485, 484066
486, 437972
487, 408779
488, 501667
489, 422257
490, 703925
491, 453965
492, 645050
493, 568714
494, 402283
495, 435946
496, 424143
497, 464511
498, 465839
499, 482181
500, 434689
501, 553000
502, 523945
503, 460461
504, 448937
505, 482810
506, 483228
507, 479457
508, 477362
509, 515704
510, 493425
511, 467724
512, 701831
513, 515495
514, 696452
515, 688771
516, 588968
517, 422537
518, 489864
519, 504251
520, 431127
521, 433995
522, 468008
523, 496503
524, 472129
525, 425195
526, 475621
527, 387271
528, 446916
529, 492732
530, 428409
531, 449640
532, 486866
533, 519482
534, 530237
535, 449431
536, 370929
537, 422542
538, 455646
539, 392440
540, 388528
541, 411157
542, 406199
543, 437907
544, 489170
545, 442516
546, 863311
547, 400611
548, 638771
549, 541691
550, 493780
551, 480371
552, 459069
553, 533101
554, 501742
555, 486307
556, 596168
557, 465214
558, 404243
559, 568371
560, 490986
561, 358567
562, 648758
563, 544276
564, 530866
565, 534078
566, 493989
567, 615444
568, 494967
569, 469545
570, 483443
571, 442097
572, 478974
573, 451595
574, 466542
575, 419119
576, 426243
577, 476668
578, 791305
579, 449291
580, 499577
581, 489729
582, 453551
583, 593723
584, 433018
585, 404942
586, 493919
587, 456135
588, 492732
589, 430224
590, 542250
591, 599101
592, 486656
593, 369252
594, 610485
595, 578986
596, 565018
597, 579335
598, 677114
599, 418561
600, 527443
601, 608739
602, 548675
603, 737806
604, 500206
605, 534637
606, 466542
607, 899979
608, 475970
609, 453691
610, 453063
611, 467100
612, 704352
613, 483793
614, 482815
615, 514243
616, 418980
617, 538409
618, 456205
619, 532961
620, 441608
621, 544135
622, 496294
623, 375888
624, 487773
625, 311912
626, 501113
627, 536453
628, 500415
629, 414091
630, 497272
631, 669710
632, 530865
633, 404033
634, 533799
635, 491615
636, 446567
637, 615723
638, 483583
639, 510751
640, 400541
641, 458161
642, 455088
643, 462491
644, 565507
645, 479672
646, 453691
647, 479952
648, 458650
649, 412135
650, 433297
651, 457811
652, 416465
653, 590860
654, 474643
655, 558174
656, 499856
657, 459767
658, 450199
659, 392579
660, 813514
661, 484980
662, 618727
663, 443913
664, 613628
665, 676835
666, 491545
667, 494898
668, 468357
669, 444332
670, 473805
671, 451875
672, 449640
673, 457811
674, 630530
675, 491405
676, 540085
677, 458021
678, 442097
679, 456274
680, 471780
681, 474783
682, 425335
683, 494897
684, 460047
685, 472268
686, 452364
687, 465354
688, 509005
689, 409202
690, 468147
691, 440909
692, 495107
693, 688917
694, 550072
695, 519621
696, 467520
697, 539526
698, 557475
699, 428757
700, 450618
701, 466821
702, 430223
703, 436440
704, 502160
705, 483793
706, 479951
707, 483583
708, 463329
709, 411087
710, 430573
711, 441469
712, 468637
713, 448383
714, 485189
715, 508098
716, 455227
717, 462142
718, 452573
719, 424217
720, 506631
721, 433087
722, 465982
723, 480859
724, 493291
725, 557196
726, 374909
727, 445449
728, 875394
729, 505234
730, 484072
731, 433088
732, 512428
733, 386293
734, 520878
735, 488541
736, 451596
737, 491545
738, 347671
739, 455297
740, 449361
741, 486935
742, 413043
743, 766441
744, 635767
745, 457951
746, 503628
747, 468777
748, 384757
749, 514243
750, 456344
751, 402986
752, 415069
753, 457951
754, 436859
755, 454040
756, 503907
757, 482814
758, 432669
759, 528841
760, 469894
761, 381405
762, 497411
763, 395722
764, 463747
765, 474574
766, 420585
767, 423938
768, 474923
769, 468637
770, 428548
771, 499646
772, 433087
773, 478834
774, 451596
775, 471361
776, 443285
777, 470313
778, 549653
779, 292986
780, 433856
781, 591000
782, 430852
783, 480230
784, 712454
785, 468567
786, 553005
787, 417792
788, 479183
789, 436300
790, 448383
791, 449570
792, 471920
793, 475342
794, 486935
795, 445939
796, 423030
797, 491894
798, 386922
799, 379379
800, 437767
801, 455436
802, 388389
803, 476598
804, 822105
805, 500694
806, 489799
807, 469754
808, 425055
809, 413741
810, 452574
811, 471221
812, 406617
813, 470872
814, 493501
815, 405570
816, 473177
817, 341945
818, 416465
819, 415837
820, 443424
821, 488192
822, 376446
823, 421215
824, 401101
825, 433647
826, 409690
827, 445171
828, 464726
829, 661609
830, 498180
831, 457043
832, 425405
833, 547488
834, 474852
835, 422751
836, 485609
837, 427639
838, 558872
839, 449151
840, 345925
841, 455786
842, 388528
843, 518085
844, 428758
845, 534986
846, 642542
847, 446357
848, 495805
849, 512916
850, 455297
851, 472268
852, 479951
853, 479742
854, 548326
855, 487005
856, 480440
857, 677323
858, 587437
859, 512148
860, 533170
861, 432250
862, 441189
863, 609577
864, 525209
865, 488541
866, 433018
867, 491894
868, 483024
869, 497132
870, 699044
871, 468636
872, 488960
873, 527024
874, 446287
875, 540504
876, 473596
877, 369252
878, 607691
879, 421214
880, 760156
881, 670269
882, 685425
883, 368973
884, 594910
885, 441049
886, 515990
887, 681234
888, 501672
889, 433647
890, 578219
891, 454250
892, 374490
893, 490776
894, 517945
895, 484072
896, 670269
897, 417652
898, 477996
899, 385385
900, 487564
901, 502091
902, 490428
903, 669501
904, 450827
905, 436929
906, 681305
907, 677743
908, 586250
909, 468637
910, 544066
911, 769304
912, 774822
913, 524021
914, 422052
915, 486656
916, 402147
917, 446287
918, 438674
919, 493221
920, 620961
921, 488612
922, 419399
923, 619424
924, 391532
925, 556148
926, 486795
927, 525767
928, 583596
929, 491126
930, 596935
931, 470942
932, 490287
933, 474713
934, 459347
935, 470244
936, 451037
937, 454598
938, 479951
939, 478275
940, 417164
941, 457043
942, 565717
943, 419119
944, 513545
945, 520040
946, 321062
947, 436440
948, 672644
949, 497760
950, 675089
951, 435951
952, 438326
953, 460256
954, 510961
955, 493989
956, 627736
957, 383081
958, 481627
959, 400123
960, 426382
961, 500694
962, 443215
963, 482256
964, 478764
965, 467240
966, 485190
967, 434694
968, 443564
969, 613837
970, 474294
971, 535056
972, 609717
973, 577939
974, 509774
975, 548535
976, 528701
977, 464167
978, 396979
979, 671596
980, 485119
981, 632834
982, 460884
983, 499088
984, 434275
985, 491545
986, 510471
987, 635279
988, 670689
989, 489799
990, 530865
991, 416326
992, 411507
993, 494338
994, 425544
995, 450618
996, 473875
997, 468148
998, 510960
999, 655882
1000, 503907
1001, 427081
1002, 425405
1003, 556917
1004, 440840
1005, 711126
1006, 380078
1007, 524371
1008, 582408
1009, 504256
1010, 469336
1011, 681095
1012, 515710
1013, 454459
1014, 466821
1015, 389506
1016, 454668
1017, 594212
1018, 413252
1019, 627386
1020, 672714
1021, 362617
1022, 523602
1023, 377773
1024, 441189
1025, 421145
1026, 447475
1027, 410738
1028, 479253
1029, 403265
1030, 674320
1031, 707704
1032, 422471
1033, 392789
1034, 510472
1035, 515221
1036, 328675
1037, 409551
1038, 431202
1039, 487214
1040, 470732
1041, 597983
1042, 488402
1043, 464796
1044, 450478
1045, 613348
1046, 375748
1047, 455367
1048, 509564
1049, 653787
1050, 461653
1051, 461373
1052, 691571
1053, 397468
1054, 469056
1055, 396770
1056, 408783
1057, 494129
1058, 432669
1059, 451526
1060, 424217
1061, 435253
1062, 507259
1063, 463538
1064, 389087
1065, 700092
1066, 450198
1067, 551399
1068, 569907
1069, 725025
1070, 454599
1071, 476808
1072, 368903
1073, 456624
1074, 539805
1075, 580384
1076, 434624
1077, 368973
1078, 422891
1079, 663565
1080, 494478
1081, 402707
1082, 671248
1083, 470453
1084, 543437
1085, 576262
1086, 556148
1087, 451595
1088, 478484
1089, 401728
1090, 453063
1091, 689196
1092, 402078
1093, 522764
1094, 460465
1095, 492382
1096, 359405
1097, 530167
1098, 534358
1099, 457462
1100, 657838
1101, 425126
1102, 624943
1103, 517456
1104, 460814
1105, 662796
1106, 379239
1107, 457532
1108, 469405
1109, 499227
1110, 711825
1111, 398166
1112, 488612
1113, 572421
1114, 465982
1115, 471291
1116, 454669
1117, 479741
1118, 366109
1119, 503976
1120, 477507
1121, 474923
1122, 427011
1123, 431551
1124, 433995
1125, 575983
1126, 436160
1127, 493710
1128, 462561
1129, 483164
1130, 439303
1131, 384966
1132, 409202
1133, 451596
1134, 465634
1135, 505653
1136, 386433
1137, 405081
1138, 409690
1139, 451177
1140, 456484
1141, 532611
1142, 454529
1143, 299621
1144, 475063
1145, 562783
1146, 413462
1147, 605805
1148, 492592
1149, 466960
1150, 425964
1151, 660422
1152, 484630
1153, 468078
1154, 690105
1155, 428478
1156, 677184
1157, 495875
1158, 441189
1159, 473945
1160, 452923
1161, 640656
1162, 561456
1163, 646244
1164, 636885
1165, 522275
1166, 445519
1167, 527722
1168, 517875
1169, 463608
1170, 404592
1171, 708682
1172, 459417
1173, 427011
1174, 414580
1175, 405989
1176, 414789
1177, 438466
1178, 481418
1179, 509774
1180, 530027
1181, 441189
1182, 500205
1183, 486167
1184, 395163
1185, 399633
1186, 463538
1187, 468986
1188, 416186
1189, 536942
1190, 415977
1191, 535684
1192, 452014
1193, 340617
1194, 531424
1195, 468776
1196, 527374
1197, 359964
1198, 528491
1199, 598473
1200, 489729
1201, 620682
1202, 479602
1203, 454738
1204, 484910
1205, 461722
1206, 450269
1207, 402287
1208, 403614
1209, 465145
1210, 434345
1211, 533869
1212, 434624
1213, 461513
1214, 374351
1215, 449431
1216, 491475
1217, 473386
1218, 512148
1219, 453690
1220, 447684
1221, 440281
1222, 510751
1223, 488681
1224, 562434
1225, 433926
1226, 511240
1227, 506351
1228, 600847
1229, 481697
1230, 449780
1231, 457741
1232, 502021
1233, 362477
1234, 486377
1235, 456415
1236, 420237
1237, 508516
1238, 458370
1239, 465983
1240, 474084
1241, 510262
1242, 433926
1243, 399424
